"subject" "activity" "domainType" "sensorType" "axisDir" "statsType" "accType" "isJerk" "isMagnitude" "average"
"280" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Body" NA NA 0.0300353383483878
"281" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.012283860544898
"282" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.950559811632653
"283" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.00991850461020408
"284" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0296504490408163
"285" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.266610338979592
"286" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Body" NA NA -0.0319359434489796
"287" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.101601390640816
"288" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.937018658979592
"289" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.107566190908163
"290" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.0109719730183673
"291" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "mean" "Gravity" NA NA -0.0621199585938776
"292" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Body" NA NA -0.230434213204082
"293" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.345735032326531
"294" 1 "WALKING_DOWNSTAIRS" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.895939695102041
"295" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.0757412543673469
"296" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.295463843346939
"297" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.225724368061224
"298" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.306510645530612
"299" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0350781902989796
"300" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0739592036271429
"301" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "std" "Body" NA NA -0.458030542938775
"302" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.487027342244898
"303" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0909371290204082
"304" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0439902783367347
"305" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "std" "Body" NA NA -0.126349194938775
"306" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.238824827530612
"307" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0900850142030612
"308" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0270461061061224
"309" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "std" "Body" NA NA -0.124702454242857
"310" 1 "WALKING_DOWNSTAIRS" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.268761480242857
"311" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.339178701056604
"312" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.538658622264151
"313" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.299622809886792
"314" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.613495187641509
"315" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.404321784150943
"316" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.479875245660377
"317" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "std" "Body" NA NA -0.337428188679245
"318" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.461907025849057
"319" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.190976720811321
"320" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.41344458754717
"321" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "std" "Body" NA NA 0.0217695106566038
"322" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.381777065283019
"323" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.433349702075472
"324" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.685474353962264
"325" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "std" "Body" NA NA 0.0859565543849057
"326" 1 "WALKING_UPSTAIRS" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.726040200754717
"327" 1 "WALKING_UPSTAIRS" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.492611667924528
"328" 1 "WALKING_UPSTAIRS" "freq" "gyroscope" "X" "std" "Body" NA NA -0.565892490754717
"329" 1 "WALKING_UPSTAIRS" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.319474609056604
"330" 1 "WALKING_UPSTAIRS" "freq" "gyroscope" "Y" "std" "Body" NA NA 0.151538905566038
"331" 1 "WALKING_UPSTAIRS" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.453597213018868
"332" 1 "WALKING_UPSTAIRS" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.57170784
"333" 1 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.129927630735849
"334" 1 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.466503446226415
"335" 1 "WALKING_UPSTAIRS" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.129927630735849
"336" 1 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.324970929245283
"337" 1 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.478991622075472
"338" 1 "WALKING_UPSTAIRS" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.324970929245283
"339" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Body" NA NA 0.255461689622641
"340" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.101372729922642
"341" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.89335109754717
"342" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Body" NA NA -0.35470802509434
"343" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.446843887735849
"344" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.956367027924528
"345" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0239531492643396
"346" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0194863076188679
"347" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.362153364339623
"348" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Body" NA NA -0.00232026501698113
"349" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.378274426037736
"350" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.952849233207547
"351" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.0973020020943396
"352" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.0455625449113208
"353" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "mean" "Gravity" NA NA -0.075402939754717
"354" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Body" NA NA -0.0194792388471698
"355" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.706593530943396
"356" 1 "WALKING_UPSTAIRS" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.912379410377358
"357" 1 "WALKING_UPSTAIRS" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.126735589969811
"358" 1 "WALKING_UPSTAIRS" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.59488286509434
"359" 1 "WALKING_UPSTAIRS" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.14861931805283
"360" 1 "WALKING_UPSTAIRS" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.648553044339623
"361" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "mean" "Body" NA NA 0.050549379754717
"362" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.122232768011321
"363" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "std" "Body" NA NA -0.544871104528302
"364" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.614786508490566
"365" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.166170015088679
"366" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0421485884509434
"367" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "std" "Body" NA NA 0.00410518379811321
"368" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.601696656226415
"369" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0583595463981132
"370" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0407125527654717
"371" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "std" "Body" NA NA -0.50716867490566
"372" 1 "WALKING_UPSTAIRS" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.606332002264151
"373" 2 "LAYING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.973611584583333
"374" 2 "LAYING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.987811408541667
"375" 2 "LAYING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.968109883333333
"376" 2 "LAYING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.987030574791667
"377" 2 "LAYING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.976725059791667
"378" 2 "LAYING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.985813630833333
"379" 2 "LAYING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.973246482083333
"380" 2 "LAYING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.987250255833333
"381" 2 "LAYING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.979800877916667
"382" 2 "LAYING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.982768250416667
"383" 2 "LAYING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.981025105625
"384" 2 "LAYING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.984987392916667
"385" 2 "LAYING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.984380981875
"386" 2 "LAYING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.986197134583333
"387" 2 "LAYING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.984792185
"388" 2 "LAYING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.989345368541667
"389" 2 "LAYING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.9864311425
"390" 2 "LAYING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.988860685833333
"391" 2 "LAYING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.983321635416667
"392" 2 "LAYING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.981910616458333
"393" 2 "LAYING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.9626718875
"394" 2 "LAYING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.963174222291667
"395" 2 "LAYING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.977435485208333
"396" 2 "LAYING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.987741696041667
"397" 2 "LAYING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.977435485208333
"398" 2 "LAYING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.972873912916667
"399" 2 "LAYING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.98551807625
"400" 2 "LAYING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.972873912916667
"401" 2 "LAYING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.281373403958333
"402" 2 "LAYING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0825972511666667
"403" 2 "LAYING" "time" "accelerometer" "X" "mean" "Gravity" NA NA -0.509754238125
"404" 2 "LAYING" "time" "accelerometer" "X" "std" "Body" NA NA -0.974059464791667
"405" 2 "LAYING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.98587216875
"406" 2 "LAYING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.959014441458333
"407" 2 "LAYING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0181587397583333
"408" 2 "LAYING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.012254788451875
"409" 2 "LAYING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA 0.752536639375
"410" 2 "LAYING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.98027739875
"411" 2 "LAYING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.98317254125
"412" 2 "LAYING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.988211865208333
"413" 2 "LAYING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.107245610416667
"414" 2 "LAYING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.00180264895625
"415" 2 "LAYING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.646834879583333
"416" 2 "LAYING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.984233296875
"417" 2 "LAYING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.988442014375
"418" 2 "LAYING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.984230418125
"419" 2 "LAYING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.950011569583333
"420" 2 "LAYING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.991767074166667
"421" 2 "LAYING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.961164053958333
"422" 2 "LAYING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.989718095208333
"423" 2 "LAYING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.01847660675
"424" 2 "LAYING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.101974134208333
"425" 2 "LAYING" "time" "gyroscope" "X" "std" "Body" NA NA -0.988275232916667
"426" 2 "LAYING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.993235849166667
"427" 2 "LAYING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.111800824583333
"428" 2 "LAYING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0358590176083333
"429" 2 "LAYING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.982291608958333
"430" 2 "LAYING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.989567537916667
"431" 2 "LAYING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.144882846104167
"432" 2 "LAYING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.0701783020833333
"433" 2 "LAYING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.960306560416667
"434" 2 "LAYING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.98803582125
"435" 2 "SITTING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.966557172173913
"436" 2 "SITTING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.986868324891304
"437" 2 "SITTING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.958480673695652
"438" 2 "SITTING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.986878547391304
"439" 2 "SITTING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.985803840652174
"440" 2 "SITTING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.987848793695652
"441" 2 "SITTING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.98736209
"442" 2 "SITTING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.989459107391304
"443" 2 "SITTING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.957343498478261
"444" 2 "SITTING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.977139702826087
"445" 2 "SITTING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.950073754130435
"446" 2 "SITTING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.980804228478261
"447" 2 "SITTING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.970162172608696
"448" 2 "SITTING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.985129050217391
"449" 2 "SITTING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.956862864130435
"450" 2 "SITTING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.988570804130435
"451" 2 "SITTING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.982621389565217
"452" 2 "SITTING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.986808501521739
"453" 2 "SITTING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.982100923695652
"454" 2 "SITTING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.977356188695652
"455" 2 "SITTING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.959814822391304
"456" 2 "SITTING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.963522659782609
"457" 2 "SITTING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.967893623913043
"458" 2 "SITTING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.986774713043478
"459" 2 "SITTING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.967893623913043
"460" 2 "SITTING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.953081444130435
"461" 2 "SITTING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.984475868043478
"462" 2 "SITTING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.953081444130435
"463" 2 "SITTING" "time" "accelerometer" "X" "mean" "Body" NA NA 0.27708735173913
"464" 2 "SITTING" "time" "accelerometer" "X" "mean" "Body" "Jerk" NA 0.0722564387173913
"465" 2 "SITTING" "time" "accelerometer" "X" "mean" "Gravity" NA NA 0.940477273043478
"466" 2 "SITTING" "time" "accelerometer" "X" "std" "Body" NA NA -0.986822279565217
"467" 2 "SITTING" "time" "accelerometer" "X" "std" "Body" "Jerk" NA -0.988055854130435
"468" 2 "SITTING" "time" "accelerometer" "X" "std" "Gravity" NA NA -0.979988760869565
"469" 2 "SITTING" "time" "accelerometer" "Y" "mean" "Body" NA NA -0.0156879937282609
"470" 2 "SITTING" "time" "accelerometer" "Y" "mean" "Body" "Jerk" NA 0.0116954511323913
"471" 2 "SITTING" "time" "accelerometer" "Y" "mean" "Gravity" NA NA -0.105630024498783
"472" 2 "SITTING" "time" "accelerometer" "Y" "std" "Body" NA NA -0.950704499130435
"473" 2 "SITTING" "time" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.977983955434783
"474" 2 "SITTING" "time" "accelerometer" "Y" "std" "Gravity" NA NA -0.956750273043478
"475" 2 "SITTING" "time" "accelerometer" "Z" "mean" "Body" NA NA -0.109218272456522
"476" 2 "SITTING" "time" "accelerometer" "Z" "mean" "Body" "Jerk" NA 0.00760546929869565
"477" 2 "SITTING" "time" "accelerometer" "Z" "mean" "Gravity" NA NA 0.19872676876087
"478" 2 "SITTING" "time" "accelerometer" "Z" "std" "Body" NA NA -0.95982817173913
"479" 2 "SITTING" "time" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.98751821173913
"480" 2 "SITTING" "time" "accelerometer" "Z" "std" "Gravity" NA NA -0.954415873043478
"481" 2 "SITTING" "time" "gyroscope" NA "mean" "Body" NA "Mag" -0.946035087173913
"482" 2 "SITTING" "time" "gyroscope" NA "mean" "Body" "Jerk" "Mag" -0.991081493913044
"483" 2 "SITTING" "time" "gyroscope" NA "std" "Body" NA "Mag" -0.961313624130435
"484" 2 "SITTING" "time" "gyroscope" NA "std" "Body" "Jerk" "Mag" -0.989594919565217
"485" 2 "SITTING" "time" "gyroscope" "X" "mean" "Body" NA NA -0.0454706620434783
"486" 2 "SITTING" "time" "gyroscope" "X" "mean" "Body" "Jerk" NA -0.0936328412826087
"487" 2 "SITTING" "time" "gyroscope" "X" "std" "Body" NA NA -0.985742027826087
"488" 2 "SITTING" "time" "gyroscope" "X" "std" "Body" "Jerk" NA -0.989709023043478
"489" 2 "SITTING" "time" "gyroscope" "Y" "mean" "Body" NA NA -0.0599286797043478
"490" 2 "SITTING" "time" "gyroscope" "Y" "mean" "Body" "Jerk" NA -0.0415602029130435
"491" 2 "SITTING" "time" "gyroscope" "Y" "std" "Body" NA NA -0.978919526956522
"492" 2 "SITTING" "time" "gyroscope" "Y" "std" "Body" "Jerk" NA -0.990889614782609
"493" 2 "SITTING" "time" "gyroscope" "Z" "mean" "Body" NA NA 0.0412277462173913
"494" 2 "SITTING" "time" "gyroscope" "Z" "mean" "Body" "Jerk" NA -0.04358509665
"495" 2 "SITTING" "time" "gyroscope" "Z" "std" "Body" NA NA -0.959803708695652
"496" 2 "SITTING" "time" "gyroscope" "Z" "std" "Body" "Jerk" NA -0.985542325652174
"497" 2 "STANDING" "freq" "accelerometer" NA "mean" "Body" NA "Mag" -0.962914035648148
"498" 2 "STANDING" "freq" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.977457561481481
"499" 2 "STANDING" "freq" "accelerometer" NA "std" "Body" NA "Mag" -0.958654053611111
"500" 2 "STANDING" "freq" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.976457379074074
"501" 2 "STANDING" "freq" "accelerometer" "X" "mean" "Body" NA NA -0.983946739814815
"502" 2 "STANDING" "freq" "accelerometer" "X" "mean" "Body" "Jerk" NA -0.980973241666667
"503" 2 "STANDING" "freq" "accelerometer" "X" "std" "Body" NA NA -0.989056469814815
"504" 2 "STANDING" "freq" "accelerometer" "X" "std" "Body" "Jerk" NA -0.983007923703704
"505" 2 "STANDING" "freq" "accelerometer" "Y" "mean" "Body" NA NA -0.959871697407407
"506" 2 "STANDING" "freq" "accelerometer" "Y" "mean" "Body" "Jerk" NA -0.970851337962963
"507" 2 "STANDING" "freq" "accelerometer" "Y" "std" "Body" NA NA -0.957908842222222
"508" 2 "STANDING" "freq" "accelerometer" "Y" "std" "Body" "Jerk" NA -0.973520241111111
"509" 2 "STANDING" "freq" "accelerometer" "Z" "mean" "Body" NA NA -0.962471195740741
"510" 2 "STANDING" "freq" "accelerometer" "Z" "mean" "Body" "Jerk" NA -0.979775152037037
"511" 2 "STANDING" "freq" "accelerometer" "Z" "std" "Body" NA NA -0.946433583518519
"512" 2 "STANDING" "freq" "accelerometer" "Z" "std" "Body" "Jerk" NA -0.984599905185185
"513" 2 "STANDING" "freq" "gyroscope" "X" "mean" "Body" NA NA -0.967037112037037
"514" 2 "STANDING" "freq" "gyroscope" "X" "std" "Body" NA NA -0.97498812462963
"515" 2 "STANDING" "freq" "gyroscope" "Y" "mean" "Body" NA NA -0.972576152962963
"516" 2 "STANDING" "freq" "gyroscope" "Y" "std" "Body" NA NA -0.97103605037037
"517" 2 "STANDING" "freq" "gyroscope" "Z" "mean" "Body" NA NA -0.960627696111111
"518" 2 "STANDING" "freq" "gyroscope" "Z" "std" "Body" NA NA -0.969754295740741
"519" 2 "STANDING" "time" "accelerometer" NA "mean" "Body" NA "Mag" -0.965875181296296
"520" 2 "STANDING" "time" "accelerometer" NA "mean" "Body" "Jerk" "Mag" -0.980489077407407
"521" 2 "STANDING" "time" "accelerometer" NA "mean" "Gravity" NA "Mag" -0.965875181296296
"522" 2 "STANDING" "time" "accelerometer" NA "std" "Body" NA "Mag" -0.957874965
"523" 2 "STANDING" "time" "accelerometer" NA "std" "Body" "Jerk" "Mag" -0.976675280185185
"524" 2 "STANDING" "time" "accelerometer" NA "std" "Gravity" NA "Mag" -0.957874965
